link,link-href,linked,linked-href,pagination,pagination-href
"","","VIVK X7+ SMART PHONE 2GB RAM 16GB INTERNAL","https://www.lazada.com.my/vivk-x7-smart-phone-2gb-ram-16gb-internal-103848844.html?ff=1&sc=EwI=","3","https://www.lazada.com.my/shop-mobiles-tablets/?page=3&q=Smartphones&sc=EwI%3D"
"","","VKWorld Crown V8 Smart Phone, 4.9mm Ultra-slim, Pedometer,
Bluetooth, FM, 1.64 inch, Dual SIM, Network: 2G(Black)","https://www.lazada.com.my/vkworld-crown-v8-smart-phone-49mm-ultra-slim-pedometerbluetooth-fm-164-inch-dual-sim-network-2gblack-15384308.html?ff=1&sc=EwI=","3","https://www.lazada.com.my/shop-mobiles-tablets/?page=3&q=Smartphones&sc=EwI%3D"
"","","Nokia Lumia 620 1300 mAh 8GB 5MP Black 3.8"" Bar Windows Smart Phone
(1 BOX SET)","https://www.lazada.com.my/nokia-lumia-620-1300-mah-8gb-5mp-black-38-bar-windows-smart-phone1-box-set-58822578.html?ff=1&sc=EwI=","2","https://www.lazada.com.my/shop-mobiles-tablets/?page=2&q=Smartphones&sc=EwI%3D"
"","","Vivo Y55 Smart Phone","https://www.lazada.com.my/vivo-y55-smart-phone-22884646.html?ff=1&sc=EwI=","3","https://www.lazada.com.my/shop-mobiles-tablets/?page=3&q=Smartphones&sc=EwI%3D"
"","","[PRE-ORDER] SAMSUNG Galaxy Note 8 / 256GB / SM-N950 / Orchid Gray /
6.3"" Unlocked Phone / Smart Phone","https://www.lazada.com.my/pre-order-samsung-galaxy-note-8-256gb-sm-n950-orchid-gray-63-unlocked-phone-smart-phone-86132527.html?ff=1&sc=EwI=","3","https://www.lazada.com.my/shop-mobiles-tablets/?page=3&q=Smartphones&sc=EwI%3D"
"","","Xiaomi Mi5 5.15” 4G LTE 4GB+128GB 16MP+4MP Dual SIM Smart Phone Glass White","https://www.lazada.com.my/xiaomi-mi5-515-4g-lte-4gb128gb-16mp4mp-dual-sim-smart-phone-glass-white-97401259.html?ff=1&sc=EwI=","1","https://www.lazada.com.my/shop-mobiles-tablets/?q=Smartphones&sc=EwI%3D"
"","","High Tech U9 4.7"" 1G+8G Bluetooth Quad Core Android Dual Sim Smart Phone EU Plug*Bluetooth","https://www.lazada.com.my/high-tech-u9-4734-1g8g-bluetooth-quad-core-android-dual-sim-smart-phone-eu-plugbluetooth-68862736.html?ff=1&sc=EwI=","2","https://www.lazada.com.my/shop-mobiles-tablets/?page=2&q=Smartphones&sc=EwI%3D"
"","","Allwin Original Unlocked 5.0"" Touch Screen Dual Sim Dual Standby
Smart Phone (Black)","https://www.lazada.com.my/allwin-original-unlocked-50-touch-screen-dual-sim-dual-standbysmart-phone-black-11794414.html?ff=1&sc=EwI=","3","https://www.lazada.com.my/shop-mobiles-tablets/?page=3&q=Smartphones&sc=EwI%3D"
"","","Xiaomi Redmi Note 4X 5.5"" 4G LTE 4+64GB 13MP+5MP Dual Sim Smart Phone Black","https://www.lazada.com.my/xiaomi-redmi-note-4x-5534-4g-lte-464gb-13mp5mp-dual-sim-smart-phone-black-106132807.html?ff=1&sc=EwI=","",""
"","","Xiaomi MI5 Smart Phone 64GB, Network: 4G, 5.15 inch MIUI 7.0
Snapdragon 820 Quad Core 2.15GHz, RAM: 3GB(White)","https://www.lazada.com.my/xiaomi-mi5-smart-phone-64gb-network-4g-515-inch-miui-70snapdragon-820-quad-core-215ghz-ram-3gbwhite-13692474.html?ff=1&sc=EwI=","2","https://www.lazada.com.my/shop-mobiles-tablets/?page=2&q=Smartphones&sc=EwI%3D"
"","","5.0"" Inch Phone 2.0MP Camera 1080x1920 3800mAh 1G+8G Smart Phone US
Plug","https://www.lazada.com.my/50-inch-phone-20mp-camera-1080x1920-3800mah-1g8g-smart-phone-usplug-52676217.html?ff=1&sc=EwI=","2","https://www.lazada.com.my/shop-mobiles-tablets/?page=2&q=Smartphones&sc=EwI%3D"
"","","LG K10 F670 Smart Phone / Black Color / 1.3GHz Ouad Core / 5.3"" / 16GB / Cellphone","https://www.lazada.com.my/lg-k10-f670-smart-phone-black-color-13ghz-ouad-core-5334-16gb-cellphone-42240133.html?ff=1&sc=EwI=","3","https://www.lazada.com.my/shop-mobiles-tablets/?page=3&q=Smartphones&sc=EwI%3D"
"","","Lenovo A396 4.0 inch 3G Android 2.3 Smart Phone SC7730 Quad Core
1.2GHz ROM: 512MB, WCDMA and GSM (Black)","https://www.lazada.com.my/lenovo-a396-40-inch-3g-android-23-smart-phone-sc7730-quad-core12ghz-rom-512mb-wcdma-and-gsm-black-2227402.html?ff=1&sc=EwI=","",""
"","","XessoRife® Sports Armband Sweatproof Running Armbag Gym Fitness
Cell Phone Case with Key Holder for Nodis SN-SMART","https://www.lazada.com.my/xessorife-sports-armband-sweatproof-running-armbag-gym-fitnesscell-phone-case-with-key-holder-for-nodis-sn-smart-67211551.html?ff=1&sc=EwI=","100","https://www.lazada.com.my/shop-mobiles-tablets/?page=100&q=Smartphones&sc=EwI%3D"
"","","Luxury Smart Front Window View Leather Flip Case For Sanxing Galaxy
A8 / A800F Fundas Phone Cover Shell Mobile Accessories(Gold)","https://www.lazada.com.my/luxury-smart-front-window-view-leather-flip-case-for-sanxing-galaxya8-a800f-fundas-phone-cover-shell-mobile-accessoriesgold-16680361.html?ff=1&sc=EwI=","100","https://www.lazada.com.my/shop-mobiles-tablets/?page=100&q=Smartphones&sc=EwI%3D"
"","","5.0"" Inch Phone Eight Core Android 5.1 2.0MP 1G+8G Smart Phone UK
Plug","https://www.lazada.com.my/50-inch-phone-eight-core-android-51-20mp-1g8g-smart-phone-ukplug-52675236.html?ff=1&sc=EwI=","3","https://www.lazada.com.my/shop-mobiles-tablets/?page=3&q=Smartphones&sc=EwI%3D"
"","","Blackview BV5000 Smartphone 5.0'' Android 5.1 2GB RAM+16GB ROM EU
Plug","https://www.lazada.com.my/blackview-bv5000-smartphone-50-android-51-2gb-ram16gb-rom-euplug-14349188.html?ff=1&sc=EwI=","5","https://www.lazada.com.my/shop-mobiles-tablets/?page=5&q=Smartphones&sc=EwI%3D"
"","","U9 4.7"" Ipch 1G+8G Bluetooth Quad Core Android Dual Sim GPS Smart
Phone","https://www.lazada.com.my/u9-47-ipch-1g8g-bluetooth-quad-core-android-dual-sim-gps-smartphone-70561692.html?ff=1&sc=EwI=","1","https://www.lazada.com.my/shop-mobiles-tablets/?q=Smartphones&sc=EwI%3D"
"","","LG K10 F670 Smart Phone / Black Color / 1.3GHz Ouad Core / 5.3"" / 16GB / Cellphone","https://www.lazada.com.my/lg-k10-f670-smart-phone-black-color-13ghz-ouad-core-5334-16gb-cellphone-42240133.html?ff=1&sc=EwI=","2","https://www.lazada.com.my/shop-mobiles-tablets/?page=2&q=Smartphones&sc=EwI%3D"
"","","Y10plus Phone Quad Core Android5.1 2SIM 5.0MP Bluetooth Smart Phone
US Plug","https://www.lazada.com.my/y10plus-phone-quad-core-android51-2sim-50mp-bluetooth-smart-phoneus-plug-52676317.html?ff=1&sc=EwI=","3","https://www.lazada.com.my/shop-mobiles-tablets/?page=3&q=Smartphones&sc=EwI%3D"
"","","LETV LeEco Le S3 X626 Smartphone 4G LTE Phone 5.5inch Android 6.0
4GB RAM 64GB ROM","https://www.lazada.com.my/letv-leeco-le-s3-x626-smartphone-4g-lte-phone-55inch-android-604gb-ram-64gb-rom-78853359.html?ff=1&sc=EwI=","5","https://www.lazada.com.my/shop-mobiles-tablets/?page=5&q=Smartphones&sc=EwI%3D"
"","","LG V10 F600L White 64GB Smart Mobile Phone / RAM 4G 5.7 inch /
Smartphone","https://www.lazada.com.my/lg-v10-f600l-white-64gb-smart-mobile-phone-ram-4g-57-inch-smartphone-23960099.html?ff=1&sc=EwI=","1","https://www.lazada.com.my/shop-mobiles-tablets/?q=Smartphones&sc=EwI%3D"
"","","Vivk R8s Smart Phone","https://www.lazada.com.my/vivk-r8s-smart-phone-91746122.html?ff=1&sc=EwI=","2","https://www.lazada.com.my/shop-mobiles-tablets/?page=2&q=Smartphones&sc=EwI%3D"
"","","Xiaomi Redmi Note 4X 5.5"" 4G LTE 4+64GB 13MP+5MP Dual Sim Smart Phone Gold","https://www.lazada.com.my/xiaomi-redmi-note-4x-5534-4g-lte-464gb-13mp5mp-dual-sim-smart-phone-gold-97324720.html?ff=1&sc=EwI=","",""
"","","NEW!! [LG Electronics]LG G6 Smart Mobile Phone /Smartphone /
Orginal from Korea","https://www.lazada.com.my/new-lg-electronicslg-g6-smart-mobile-phone-smartphone-orginal-from-korea-22841170.html?ff=1&sc=EwI=","",""
"","","(IMPORT) Lenovo S820 4GB White","https://www.lazada.com.my/import-lenovo-s820-4gb-white-714441.html?ff=1&sc=EwI=","",""
"","","Luxury Smart Front Window View Leather Flip Case For Samsung Galaxy
A8 / A800F Fundas Phone Cover Shell Mobile Accessories (Color:c0)","https://www.lazada.com.my/luxury-smart-front-window-view-leather-flip-case-for-samsung-galaxya8-a800f-fundas-phone-cover-shell-mobile-accessories-colorc0-66051642.html?ff=1&sc=EwI=","100","https://www.lazada.com.my/shop-mobiles-tablets/?page=100&q=Smartphones&sc=EwI%3D"
"","","VIPRO PRO 1 SMART PHONE","https://www.lazada.com.my/vipro-pro-1-smart-phone-62396187.html?ff=1&sc=EwI=","2","https://www.lazada.com.my/shop-mobiles-tablets/?page=2&q=Smartphones&sc=EwI%3D"
"","","5.0"" Inch Phone Eight Core Android 2.0MP 1080x1920 1G+8G Smart
Phone UK Plug","https://www.lazada.com.my/50-inch-phone-eight-core-android-20mp-1080x1920-1g8g-smartphone-uk-plug-52676307.html?ff=1&sc=EwI=","2","https://www.lazada.com.my/shop-mobiles-tablets/?page=2&q=Smartphones&sc=EwI%3D"
"","","The World's First Smart Phone With FLIR Thermal Imaging Cat
S60(WP-S60)","https://www.lazada.com.my/the-worlds-first-smart-phone-with-flir-thermal-imaging-cats60wp-s60-18293028.html?ff=1&sc=EwI=","1","https://www.lazada.com.my/shop-mobiles-tablets/?q=Smartphones&sc=EwI%3D"
"","","Luxury Smart Front Window View Leather Flip Case For Sanxing Galaxy
A8 / A800F Fundas Phone Cover Shell Mobile Accessories
(Color:Green)","https://www.lazada.com.my/luxury-smart-front-window-view-leather-flip-case-for-sanxing-galaxya8-a800f-fundas-phone-cover-shell-mobile-accessoriescolorgreen-35362396.html?ff=1&sc=EwI=","4","https://www.lazada.com.my/shop-mobiles-tablets/?page=4&q=Smartphones&sc=EwI%3D"
"","","XessoRife® Sports Armband Sweatproof Running Armbag Gym Fitness
Cell Phone Case with Key Holder for Spice Mobile Smart Flo 359","https://www.lazada.com.my/xessorife-sports-armband-sweatproof-running-armbag-gym-fitnesscell-phone-case-with-key-holder-for-spice-mobile-smart-flo-359-69269377.html?ff=1&sc=EwI=","4","https://www.lazada.com.my/shop-mobiles-tablets/?page=4&q=Smartphones&sc=EwI%3D"
"","","OnePlus 3 A3003 Grey  5.5"" 64GB 4G LTE Unlocked Smartphone","https://www.lazada.com.my/oneplus-3-a3003-grey-5534-64gb-4g-lte-unlocked-smartphone-69938249.html?ff=1&sc=EwI=","5","https://www.lazada.com.my/shop-mobiles-tablets/?page=5&q=Smartphones&sc=EwI%3D"
"","","5.0"" Inch Phone Octa Core 16.0MP Camera Bluetooth4.1 Android4.4
Smart Phone","https://www.lazada.com.my/50-inch-phone-octa-core-160mp-camera-bluetooth41-android44smart-phone-75759294.html?ff=1&sc=EwI=","1","https://www.lazada.com.my/shop-mobiles-tablets/?q=Smartphones&sc=EwI%3D"
"","","Huawei P10 VTR-AL00 5.1 inch FHD 4+128G Kirin 960 Octa-core
Android? 7.0 Smart Phone-Black","https://www.lazada.com.my/huawei-p10-vtr-al00-51-inch-fhd-4128g-kirin-960-octa-coreandroid-70-smart-phone-black-27597337.html?ff=1&sc=EwI=","3","https://www.lazada.com.my/shop-mobiles-tablets/?page=3&q=Smartphones&sc=EwI%3D"
"","","OUKITEL U20 Plus Smart Phone 4G Phone 5.5inch Android 6.0 OS 2GB +16GB Gold","https://www.lazada.com.my/oukitel-u20-plus-smart-phone-4g-phone-55inch-android-60-os-2gb-16gb-gold-17592928.html?ff=1&sc=EwI=","",""
"","","Universal Mobile Phone Armband Bag Under 5 Inches Sports Running
Jogging Gym Arm Band Case Cover Holder for Smart Phone","https://www.lazada.com.my/universal-mobile-phone-armband-bag-under-5-inches-sports-runningjogging-gym-arm-band-case-cover-holder-for-smart-phone-61367449.html?ff=1&sc=EwI=","4","https://www.lazada.com.my/shop-mobiles-tablets/?page=4&q=Smartphones&sc=EwI%3D"
"","","Luxury Smart Front Window View Leather Flip Case For Sanxing Galaxy
A8 / A800F Fundas Phone Cover Shell Mobile Accessories (Color:c0)","https://www.lazada.com.my/luxury-smart-front-window-view-leather-flip-case-for-sanxing-galaxya8-a800f-fundas-phone-cover-shell-mobile-accessories-colorc0-69748791.html?ff=1&sc=EwI=","100","https://www.lazada.com.my/shop-mobiles-tablets/?page=100&q=Smartphones&sc=EwI%3D"
"","","Luxury Smart Front Window View Leather Flip Case For Samsung Galaxy
A8 / A800F Fundas Phone Cover Shell Mobile Accessories
(Color:Black)","https://www.lazada.com.my/luxury-smart-front-window-view-leather-flip-case-for-samsung-galaxya8-a800f-fundas-phone-cover-shell-mobile-accessoriescolorblack-35362419.html?ff=1&sc=EwI=","4","https://www.lazada.com.my/shop-mobiles-tablets/?page=4&q=Smartphones&sc=EwI%3D"
"","","5.0"" Inch Phone 2.0MP Camera 1080x1920 3800mAh 1G+8G Smart Phone UK
Plug","https://www.lazada.com.my/50-inch-phone-20mp-camera-1080x1920-3800mah-1g8g-smart-phone-ukplug-52675231.html?ff=1&sc=EwI=","1","https://www.lazada.com.my/shop-mobiles-tablets/?q=Smartphones&sc=EwI%3D"
"","","VIVK X7+ SMART PHONE 2GB RAM 16GB INTERNAL","https://www.lazada.com.my/vivk-x7-smart-phone-2gb-ram-16gb-internal-103848842.html?ff=1&sc=EwI=","3","https://www.lazada.com.my/shop-mobiles-tablets/?page=3&q=Smartphones&sc=EwI%3D"
"","","Original HOMTOM HT20 Pro Fingerprint IP68 Waterproof Smartphone
MT6753 Octa Core Android 6.0 3GB RAM 32GB 4.7 Inch OTG Cellphone","https://www.lazada.com.my/original-homtom-ht20-pro-fingerprint-ip68-waterproof-smartphonemt6753-octa-core-android-60-3gb-ram-32gb-47-inch-otg-cellphone-84377476.html?ff=1&sc=EwI=","5","https://www.lazada.com.my/shop-mobiles-tablets/?page=5&q=Smartphones&sc=EwI%3D"
"","","High Tech U9 4.7""1G+8G Bluetooth Quad Core Android Dual Sim Smart
Phone Pink/Blue","https://www.lazada.com.my/high-tech-u9-471g8g-bluetooth-quad-core-android-dual-sim-smartphone-pinkblue-68862821.html?ff=1&sc=EwI=","1","https://www.lazada.com.my/shop-mobiles-tablets/?q=Smartphones&sc=EwI%3D"
"","","5.0"" Inch Phone Octa Core 16.0MP Camera Bluetooth4.1 Android4.4
Smart Phone","https://www.lazada.com.my/50-inch-phone-octa-core-160mp-camera-bluetooth41-android44smart-phone-75759281.html?ff=1&sc=EwI=","1","https://www.lazada.com.my/shop-mobiles-tablets/?q=Smartphones&sc=EwI%3D"
"","","Vernee Mars 5.5"" Smartphone 32GB EU Plug","https://www.lazada.com.my/vernee-mars-5534-smartphone-32gb-eu-plug-41730208.html?ff=1&sc=EwI=","5","https://www.lazada.com.my/shop-mobiles-tablets/?page=5&q=Smartphones&sc=EwI%3D"
"","","Allwin V7 Dual Card Dual Standby MTK6572 Dual Core Smart Phones For
Android 4.4.2 Gold","https://www.lazada.com.my/allwin-v7-dual-card-dual-standby-mtk6572-dual-core-smart-phones-forandroid-442-gold-17592487.html?ff=1&sc=EwI=","2","https://www.lazada.com.my/shop-mobiles-tablets/?page=2&q=Smartphones&sc=EwI%3D"
"","","Samsung Galaxy C9 Pro C9000 Dual SIM 6GB Ram 64GB 6.0"" Unlocked
Smartphone Gold","https://www.lazada.com.my/samsung-galaxy-c9-pro-c9000-dual-sim-6gb-ram-64gb-60-unlockedsmartphone-gold-58487967.html?ff=1&sc=EwI=","5","https://www.lazada.com.my/shop-mobiles-tablets/?page=5&q=Smartphones&sc=EwI%3D"
"","","Water Resistant Cell Phone Armband Adjustable Reflective Velcro Workout Band, Key Holder & Screen Protector for iPhone 6/6S Plus Samsung Galaxy Xiaomi Huawei OPPO Sony Smart Phone 5.5 inch","https://www.lazada.com.my/water-resistant-cell-phone-armband-adjustable-reflective-velcro-workout-band-key-holder-amp-screen-protector-for-iphone-66s-plus-samsung-galaxy-xiaomi-huawei-oppo-sony-smart-phone-55-inch-83976111.html?ff=1&sc=EwI=","4","https://www.lazada.com.my/shop-mobiles-tablets/?page=4&q=Smartphones&sc=EwI%3D"
"","","Luxury Smart Front Window View Leather Flip Case For Samsung Galaxy
A8 / A800F Fundas Phone Cover Shell Mobile Accessories
(Color:Black)","https://www.lazada.com.my/luxury-smart-front-window-view-leather-flip-case-for-samsung-galaxya8-a800f-fundas-phone-cover-shell-mobile-accessoriescolorblack-35362419.html?ff=1&sc=EwI=","3","https://www.lazada.com.my/shop-mobiles-tablets/?page=3&q=Smartphones&sc=EwI%3D"
"","","XessoRife® Sports Armband Sweatproof Running Armbag Gym Fitness
Cell Phone Case with Key Holder for Spice Mobile Smart Flo 358","https://www.lazada.com.my/xessorife-sports-armband-sweatproof-running-armbag-gym-fitnesscell-phone-case-with-key-holder-for-spice-mobile-smart-flo-358-69269348.html?ff=1&sc=EwI=","4","https://www.lazada.com.my/shop-mobiles-tablets/?page=4&q=Smartphones&sc=EwI%3D"
"","","XessoRife® Multifunctional Outdoor Sports Armband Casual Arm
Package Bag Cell Phone Bag Key Holder For Spice Mobile Smart Flo
359","https://www.lazada.com.my/xessorife-multifunctional-outdoor-sports-armband-casual-armpackage-bag-cell-phone-bag-key-holder-for-spice-mobile-smart-flo359-71559634.html?ff=1&sc=EwI=","5","https://www.lazada.com.my/shop-mobiles-tablets/?page=5&q=Smartphones&sc=EwI%3D"
"","","LG V10 F600L White 64GB Smart Mobile Phone / RAM 4G 5.7 inch /
Smartphone","https://www.lazada.com.my/lg-v10-f600l-white-64gb-smart-mobile-phone-ram-4g-57-inch-smartphone-23960099.html?ff=1&sc=EwI=","",""
"","","XessoRife® Cell Phone Sports Armband Keynice Multifunctional
Pockets Workout Running ArmBag for myPhone Smart","https://www.lazada.com.my/xessorife-cell-phone-sports-armband-keynice-multifunctionalpockets-workout-running-armbag-for-myphone-smart-54660225.html?ff=1&sc=EwI=","100","https://www.lazada.com.my/shop-mobiles-tablets/?page=100&q=Smartphones&sc=EwI%3D"
"","","5.0"" Inch Phone Octa Core 16.0MP Camera Bluetooth4.1 Android4.4
Smart Phone","https://www.lazada.com.my/50-inch-phone-octa-core-160mp-camera-bluetooth41-android44smart-phone-75759281.html?ff=1&sc=EwI=","",""
"","","Luxury Smart Front Window View Leather Flip Case For Sanxing Galaxy
A8 / A800F Fundas Phone Cover Shell Mobile Accessories(Gold)","https://www.lazada.com.my/luxury-smart-front-window-view-leather-flip-case-for-sanxing-galaxya8-a800f-fundas-phone-cover-shell-mobile-accessoriesgold-17229243.html?ff=1&sc=EwI=","100","https://www.lazada.com.my/shop-mobiles-tablets/?page=100&q=Smartphones&sc=EwI%3D"
"","","USTORE Original Unlocked 5.0"" Touch Screen Dual Sim Dual Standby
Smart Phone Black","https://www.lazada.com.my/ustore-original-unlocked-50-touch-screen-dual-sim-dual-standbysmart-phone-black-18808295.html?ff=1&sc=EwI=","3","https://www.lazada.com.my/shop-mobiles-tablets/?page=3&q=Smartphones&sc=EwI%3D"
"","","Water Resistant Cell Phone Armband Adjustable Reflective Velcro Workout Band, Key Holder & Screen Protector for iPhone 7, 6, 6S, SE, 5, 5C, 5S, and Galaxy S5, Xiaomi Huawei OPPO Sony Smart Phone below 5 inch","https://www.lazada.com.my/water-resistant-cell-phone-armband-adjustable-reflective-velcro-workout-band-key-holder-amp-screen-protector-for-iphone-7-6-6s-se-5-5c-5s-and-galaxy-s5-xiaomi-huawei-oppo-sony-smart-phone-below-5-inch-83976123.html?ff=1&sc=EwI=","4","https://www.lazada.com.my/shop-mobiles-tablets/?page=4&q=Smartphones&sc=EwI%3D"
"","","Blackview R6 Lite Smartphone 3G WCDMA MTK6580A Quad Core 5.5-Inch
Android 7.0 1GB RAM+16GB ROM...","https://www.lazada.com.my/blackview-r6-lite-smartphone-3g-wcdma-mtk6580a-quad-core-55-inchandroid-70-1gb-ram16gb-rom-90555500.html?ff=1&sc=EwI=","5","https://www.lazada.com.my/shop-mobiles-tablets/?page=5&q=Smartphones&sc=EwI%3D"
"","","OUKITEL U20 Plus Smart Phone 4G Phone 5.5inch Android 6.0 OS 2GB
+16GB Grey","https://www.lazada.com.my/oukitel-u20-plus-smart-phone-4g-phone-55inch-android-60-os-2gb16gb-grey-17592931.html?ff=1&sc=EwI=","1","https://www.lazada.com.my/shop-mobiles-tablets/?q=Smartphones&sc=EwI%3D"
"","","5.0"" Inch Phone Octa Core 16.0MP Camera Bluetooth4.1 Android4.4
Smart Phone","https://www.lazada.com.my/50-inch-phone-octa-core-160mp-camera-bluetooth41-android44smart-phone-75759294.html?ff=1&sc=EwI=","",""
"","","LEAGOO Shark 5000 3G WCDMA Smartphone 5.5inch Android 6.0 OS 1GB RAM 8GB ROM","https://www.lazada.com.my/leagoo-shark-5000-3g-wcdma-smartphone-55inch-android-60-os-1gb-ram-8gb-rom-31271303.html?ff=1&sc=EwI=","5","https://www.lazada.com.my/shop-mobiles-tablets/?page=5&q=Smartphones&sc=EwI%3D"
"","","Blackview BV7000 Pro Fingerprint Smartphone 4GB RAM 64GB ROM Grey","https://www.lazada.com.my/blackview-bv7000-pro-fingerprint-smartphone-4gb-ram-64gb-rom-grey-28052672.html?ff=1&sc=EwI=","5","https://www.lazada.com.my/shop-mobiles-tablets/?page=5&q=Smartphones&sc=EwI%3D"
"","","Outdoor Sports Running Jogging Cycling Gym Phone Armband Arm Band
Case Cover Holder for IPhone 6/6S Plus Xiaomi Huawei OPPO Sony
Smart Phone 5.5","https://www.lazada.com.my/outdoor-sports-running-jogging-cycling-gym-phone-armband-arm-bandcase-cover-holder-for-iphone-66s-plus-xiaomi-huawei-oppo-sonysmart-phone-55-53804430.html?ff=1&sc=EwI=","4","https://www.lazada.com.my/shop-mobiles-tablets/?page=4&q=Smartphones&sc=EwI%3D"
"","","XessoRife® Multifunctional Outdoor Sports Armband Casual Arm
Package Bag Cell Phone Bag Key Holder For Lemon Mobiles P1 Smart","https://www.lazada.com.my/xessorife-multifunctional-outdoor-sports-armband-casual-armpackage-bag-cell-phone-bag-key-holder-for-lemon-mobiles-p1-smart-71559236.html?ff=1&sc=EwI=","4","https://www.lazada.com.my/shop-mobiles-tablets/?page=4&q=Smartphones&sc=EwI%3D"
"","","Xiaomi Mi6 5.15"" 4G LTE 6+128GB 12MP+8MP Dual Sim Smart Phone Black","https://www.lazada.com.my/xiaomi-mi6-51534-4g-lte-6128gb-12mp8mp-dual-sim-smart-phone-black-97323121.html?ff=1&sc=EwI=","1","https://www.lazada.com.my/shop-mobiles-tablets/?q=Smartphones&sc=EwI%3D"
"","","Original Unlocked 5.0"" Touch Screen Dual Sim Dual Standby Smart
Phone","https://www.lazada.com.my/original-unlocked-50-touch-screen-dual-sim-dual-standby-smartphone-8794379.html?ff=1&sc=EwI=","2","https://www.lazada.com.my/shop-mobiles-tablets/?page=2&q=Smartphones&sc=EwI%3D"
"","","[PRE-ORDER] SAMSUNG Galaxy Note 8 / 64GB / SM-N950 / Deep Sea Blue
/ 6.3"" Unlocked Phone / Smart Phone","https://www.lazada.com.my/pre-order-samsung-galaxy-note-8-64gb-sm-n950-deep-sea-blue-63-unlocked-phone-smart-phone-86096962.html?ff=1&sc=EwI=","2","https://www.lazada.com.my/shop-mobiles-tablets/?page=2&q=Smartphones&sc=EwI%3D"
"","","DOOGEE Shoot 2 5.0"" Android 7.0 3G Smartphone 2GB RAM 16GB ROM","https://www.lazada.com.my/doogee-shoot-2-5034-android-70-3g-smartphone-2gb-ram-16gb-rom-100071641.html?ff=1&sc=EwI=","5","https://www.lazada.com.my/shop-mobiles-tablets/?page=5&q=Smartphones&sc=EwI%3D"
"","","iTouch V5 3G Smart Phone- Champagne Gold","https://www.lazada.com.my/itouch-v5-3g-smart-phone-champagne-gold-27555322.html?ff=1&sc=EwI=","1","https://www.lazada.com.my/shop-mobiles-tablets/?q=Smartphones&sc=EwI%3D"
"","","Nubia Z17 mini 5.2'' 6GB RAM 64GB ROM Mobile Phone Snapdragon 652 Octa Core Dual 13.0MP Smart Phone-Black","https://www.lazada.com.my/nubia-z17-mini-523939-6gb-ram-64gb-rom-mobile-phone-snapdragon-652-octa-core-dual-130mp-smart-phone-black-59006988.html?ff=1&sc=EwI=","3","https://www.lazada.com.my/shop-mobiles-tablets/?page=3&q=Smartphones&sc=EwI%3D"
"","","Oukitel K10000 5.5"" MT6735 4G Smartphone 2GB 13MP 2GB RAM16GB ROM
(Black)","https://www.lazada.com.my/oukitel-k10000-55-mt6735-4g-smartphone-2gb-13mp-2gb-ram16gb-romblack-10791937.html?ff=1&sc=EwI=","5","https://www.lazada.com.my/shop-mobiles-tablets/?page=5&q=Smartphones&sc=EwI%3D"
"","","Nillkin Sparkle Flip Leather With Smart View Window Hard Plastic
Back Cover Phone Case For Xiaomi Redmi Pro","https://www.lazada.com.my/nillkin-sparkle-flip-leather-with-smart-view-window-hard-plasticback-cover-phone-case-for-xiaomi-redmi-pro-16926316.html?ff=1&sc=EwI=","100","https://www.lazada.com.my/shop-mobiles-tablets/?page=100&q=Smartphones&sc=EwI%3D"
"","","MIVO MV470 Dual-Core 1.2GHz 4GB 5MP 4.5 inch IPS Android 5.1 Smartphone","https://www.lazada.com.my/mivo-mv470-dual-core-12ghz-4gb-5mp-45-inch-ips-android-51-smartphone-73039161.html?ff=1&sc=EwI=","5","https://www.lazada.com.my/shop-mobiles-tablets/?page=5&q=Smartphones&sc=EwI%3D"
"","","NEW!! [LG Electronics]LG G6 Smart Mobile Phone /Smartphone /
Orginal from Korea","https://www.lazada.com.my/new-lg-electronicslg-g6-smart-mobile-phone-smartphone-orginal-from-korea-22841170.html?ff=1&sc=EwI=","1","https://www.lazada.com.my/shop-mobiles-tablets/?q=Smartphones&sc=EwI%3D"
"","","XessoRife® Multifunctional Outdoor Sports Armband Casual Arm
Package Bag Cell Phone Bag Key Holder For Spice Mobile Smart Flo
503","https://www.lazada.com.my/xessorife-multifunctional-outdoor-sports-armband-casual-armpackage-bag-cell-phone-bag-key-holder-for-spice-mobile-smart-flo503-68870065.html?ff=1&sc=EwI=","4","https://www.lazada.com.my/shop-mobiles-tablets/?page=4&q=Smartphones&sc=EwI%3D"
"","","Luxury Smart Front Window View Leather Flip Case For Sanxing Galaxy
A8 / A800F Fundas Phone Cover Shell Mobile Accessories(Gold)","https://www.lazada.com.my/luxury-smart-front-window-view-leather-flip-case-for-sanxing-galaxya8-a800f-fundas-phone-cover-shell-mobile-accessoriesgold-16853817.html?ff=1&sc=EwI=","100","https://www.lazada.com.my/shop-mobiles-tablets/?page=100&q=Smartphones&sc=EwI%3D"
"","","Samsung N9005 Galaxy Note 3 32GB (Black)","https://www.lazada.com.my/samsung-galaxy-note-3-lte-n9005-57-32gb-black-695989.html?ff=1&sc=EwI=","",""
"","","4.7"" Quad Core Android Dual SIM Dual Camera WiFi 1G+32G Mobile
Smart Phone White","https://www.lazada.com.my/47-quad-core-android-dual-sim-dual-camera-wifi-1g32g-mobilesmart-phone-white-75759317.html?ff=1&sc=EwI=","2","https://www.lazada.com.my/shop-mobiles-tablets/?page=2&q=Smartphones&sc=EwI%3D"
